fold,epoch,class,train_loss,val_loss,val_f1_macro,val_f1_micro,val_hamming_loss,lr,epoch_time_sec
3,21,SPHSUR,0.072518,0.114277,0.955477,0.9555,0.0445,0.001,29.6
3,22,SPHSUR,0.071758,0.117334,0.958486,0.9585,0.0415,0.001,29.62
3,23,SPHSUR,0.07063,0.111618,0.9615,0.9615,0.0385,0.001,29.62
3,24,SPHSUR,0.071247,0.117747,0.953459,0.9535,0.0465,0.001,29.59
3,25,SPHSUR,0.063156,0.108563,0.961,0.961,0.039,0.001,29.61
3,26,SPHSUR,0.055704,0.154378,0.955497,0.9555,0.0445,0.001,29.65
3,27,SPHSUR,0.04939,0.128063,0.957985,0.958,0.042,0.00075,29.64
3,28,SPHSUR,0.043287,0.179,0.938243,0.9385,0.0615,0.00075,29.64
3,29,SPHSUR,0.045936,0.131103,0.954957,0.955,0.045,0.00075,29.62
3,30,SPHSUR,0.036763,0.139707,0.958494,0.9585,0.0415,0.00075,29.63
3,1,BOABIS,0.41674,0.269712,0.877435,0.882,0.118,0.001,29.65
3,2,BOABIS,0.24165,0.201171,0.914009,0.9175,0.0825,0.001,29.62
3,3,BOABIS,0.189976,0.198728,0.912387,0.9155,0.0845,0.001,29.61
3,4,BOABIS,0.188452,0.302224,0.852731,0.868,0.132,0.001,29.65
3,5,BOABIS,0.169982,0.251087,0.882452,0.892,0.108,0.001,29.63
3,6,BOABIS,0.158245,0.178579,0.923024,0.9265,0.0735,0.001,29.62
3,7,BOABIS,0.14888,0.272447,0.89174,0.8935,0.1065,0.001,29.62
3,8,BOABIS,0.149869,1.020596,0.543661,0.6755,0.3245,0.001,29.66
3,9,BOABIS,0.141609,0.180027,0.923867,0.928,0.072,0.001,29.62
3,10,BOABIS,0.14352,0.251756,0.890851,0.8995,0.1005,0.001,29.63
3,11,BOABIS,0.135211,0.16676,0.930417,0.9335,0.0665,0.001,29.63
3,12,BOABIS,0.125117,0.194072,0.921752,0.926,0.074,0.001,29.62
3,13,BOABIS,0.129703,0.171816,0.927292,0.93,0.07,0.001,29.63
3,14,BOABIS,0.118,0.204795,0.910526,0.917,0.083,0.001,29.65
3,15,BOABIS,0.114691,0.26146,0.893516,0.8955,0.1045,0.001,29.6
3,16,BOABIS,0.118223,0.16652,0.931523,0.9345,0.0655,0.001,29.61
3,17,BOABIS,0.114525,0.207082,0.91858,0.924,0.076,0.001,29.68
3,18,BOABIS,0.106717,0.156683,0.932266,0.9355,0.0645,0.001,29.63
3,19,BOABIS,0.097317,0.325901,0.883124,0.8845,0.1155,0.001,29.61
3,20,BOABIS,0.096441,0.166135,0.938766,0.941,0.059,0.001,29.61
3,21,BOABIS,0.097843,0.167622,0.92731,0.9305,0.0695,0.001,29.6
3,22,BOABIS,0.089081,0.159526,0.933277,0.936,0.064,0.001,29.62
3,23,BOABIS,0.081874,0.254091,0.909289,0.916,0.084,0.001,29.67
3,24,BOABIS,0.087608,0.163593,0.938224,0.941,0.059,0.001,29.68
3,25,BOABIS,0.074085,0.220206,0.91359,0.916,0.084,0.001,29.66
3,26,BOABIS,0.078239,0.188657,0.940986,0.944,0.056,0.001,29.63
3,27,BOABIS,0.072697,0.171118,0.939244,0.9425,0.0575,0.00075,29.65
3,28,BOABIS,0.057166,0.198098,0.938247,0.9415,0.0585,0.00075,29.62
3,29,BOABIS,0.056421,0.202792,0.931984,0.936,0.064,0.00075,29.65
3,30,BOABIS,0.06143,0.173838,0.936167,0.9395,0.0605,0.00075,29.65
3,1,BOAFAB,0.218861,0.09731,0.963741,0.9725,0.0275,0.001,29.64
3,2,BOAFAB,0.100537,0.078542,0.970388,0.978,0.022,0.001,29.65
3,3,BOAFAB,0.073225,0.074871,0.976127,0.982,0.018,0.001,29.61
3,4,BOAFAB,0.060916,0.055459,0.981283,0.986,0.014,0.001,29.6
3,5,BOAFAB,0.046826,0.068538,0.970962,0.9775,0.0225,0.001,29.63
3,6,BOAFAB,0.041922,0.062627,0.977657,0.983,0.017,0.001,29.67
3,7,BOAFAB,0.039491,0.041569,0.983367,0.9875,0.0125,0.001,29.63
3,8,BOAFAB,0.04229,0.05348,0.977806,0.9835,0.0165,0.001,29.62
3,9,BOAFAB,0.028471,0.03427,0.984697,0.9885,0.0115,0.001,29.64
3,10,BOAFAB,0.028206,0.067177,0.978494,0.984,0.016,0.001,29.64
3,11,BOAFAB,0.032249,0.048642,0.980857,0.9855,0.0145,0.001,29.68
3,12,BOAFAB,0.024614,0.061198,0.984,0.988,0.012,0.001,29.64
3,13,BOAFAB,0.025429,0.03159,0.986101,0.9895,0.0105,0.001,29.59
3,14,BOAFAB,0.020579,0.042683,0.987474,0.9905,0.0095,0.001,29.61
3,15,BOAFAB,0.026053,0.04876,0.986702,0.99,0.01,0.001,29.61
3,16,BOAFAB,0.016951,0.047783,0.986684,0.99,0.01,0.001,29.58
3,17,BOAFAB,0.020378,0.04106,0.984857,0.9885,0.0115,0.001,29.58
3,18,BOAFAB,0.020037,0.050196,0.985411,0.989,0.011,0.001,29.6
3,19,BOAFAB,0.017358,0.055981,0.986028,0.9895,0.0105,0.001,29.6
3,20,BOAFAB,0.021139,0.055525,0.986065,0.9895,0.0105,0.001,29.59
3,21,BOAFAB,0.014148,0.076945,0.98262,0.987,0.013,0.001,29.61
3,22,BOAFAB,0.011229,0.046954,0.988063,0.991,0.009,0.001,29.57
3,23,BOAFAB,0.016428,0.055267,0.98672,0.99,0.01,0.001,29.62
3,24,BOAFAB,0.015536,0.06206,0.983277,0.9875,0.0125,0.001,29.63
3,25,BOAFAB,0.017289,0.058344,0.984717,0.9885,0.0115,0.001,29.61
3,26,BOAFAB,0.017474,0.067876,0.985353,0.989,0.011,0.001,29.62
3,27,BOAFAB,0.015094,0.064075,0.986684,0.99,0.01,0.00075,29.62
3,28,BOAFAB,0.011273,0.063894,0.984269,0.988,0.012,0.00075,29.63
3,29,BOAFAB,0.010381,0.067393,0.987359,0.9905,0.0095,0.00075,29.61
3,30,BOAFAB,0.011536,0.060261,0.988048,0.991,0.009,0.00075,29.62
3,1,DENMIN,0.231961,0.19222,0.919815,0.942,0.058,0.001,29.62
3,2,DENMIN,0.155299,0.145645,0.939304,0.958,0.042,0.001,29.61
3,3,DENMIN,0.139606,0.135516,0.942652,0.96,0.04,0.001,29.63
3,4,DENMIN,0.130209,0.118822,0.949978,0.965,0.035,0.001,29.64
3,5,DENMIN,0.116788,0.133072,0.943458,0.961,0.039,0.001,29.66
3,6,DENMIN,0.113756,0.148152,0.930381,0.953,0.047,0.001,29.63
3,7,DENMIN,0.100861,0.119015,0.955888,0.9695,0.0305,0.001,29.65
3,8,DENMIN,0.096121,0.125664,0.949488,0.964,0.036,0.001,29.61
3,9,DENMIN,0.092482,0.104644,0.955016,0.9685,0.0315,0.001,29.62
3,10,DENMIN,0.091277,0.106198,0.958423,0.971,0.029,0.001,29.66
3,11,DENMIN,0.089555,0.106612,0.95597,0.969,0.031,0.001,29.61
3,12,DENMIN,0.080102,0.215623,0.885193,0.9105,0.0895,0.001,29.62
3,13,DENMIN,0.082476,0.114191,0.956576,0.97,0.03,0.001,29.65
3,14,DENMIN,0.07032,0.113616,0.954296,0.9675,0.0325,0.001,29.65
3,15,DENMIN,0.073593,0.112324,0.958488,0.971,0.029,0.001,29.65
3,16,DENMIN,0.070925,0.143525,0.930946,0.9535,0.0465,0.001,29.63
3,17,DENMIN,0.064116,0.125956,0.949092,0.965,0.035,0.001,29.66
3,18,DENMIN,0.064923,0.114002,0.950577,0.9655,0.0345,0.001,29.61
3,19,DENMIN,0.061616,0.107794,0.958683,0.971,0.029,0.001,29.64
3,20,DENMIN,0.065682,0.111244,0.954365,0.9675,0.0325,0.001,29.68
3,21,DENMIN,0.060027,0.113565,0.957108,0.9695,0.0305,0.001,29.62
3,22,DENMIN,0.053786,0.105654,0.954874,0.9685,0.0315,0.001,29.65
3,23,DENMIN,0.054796,0.109567,0.959063,0.971,0.029,0.001,29.63
3,24,DENMIN,0.054936,0.11602,0.952837,0.967,0.033,0.001,29.64
3,25,DENMIN,0.048724,0.124232,0.952538,0.967,0.033,0.001,29.64
3,26,DENMIN,0.051577,0.121216,0.956169,0.9695,0.0305,0.001,29.62
3,27,DENMIN,0.045767,0.133666,0.950022,0.9655,0.0345,0.00075,29.63
3,28,DENMIN,0.037712,0.112587,0.958068,0.9705,0.0295,0.00075,29.63
3,29,DENMIN,0.035901,0.124176,0.960045,0.972,0.028,0.00075,29.64
3,30,DENMIN,0.036483,0.11378,0.962274,0.9735,0.0265,0.00075,29.64
3,1,LEPPOD,0.338546,0.191312,0.896885,0.9245,0.0755,0.001,29.62
3,2,LEPPOD,0.136561,0.144594,0.923981,0.9525,0.0475,0.001,29.62
3,3,LEPPOD,0.111357,0.10135,0.946875,0.966,0.034,0.001,29.62
3,4,LEPPOD,0.092193,0.095849,0.940175,0.962,0.038,0.001,29.61
3,5,LEPPOD,0.075211,0.099701,0.952767,0.9675,0.0325,0.001,29.63
3,6,LEPPOD,0.069991,0.155737,0.922353,0.944,0.056,0.001,29.63
3,7,LEPPOD,0.061158,0.073702,0.961059,0.9745,0.0255,0.001,29.63
3,8,LEPPOD,0.054187,0.056552,0.967853,0.9785,0.0215,0.001,29.62
3,9,LEPPOD,0.05127,0.117408,0.941018,0.9625,0.0375,0.001,29.63
3,10,LEPPOD,0.050993,0.173774,0.916273,0.939,0.061,0.001,29.61
3,11,LEPPOD,0.041666,0.102844,0.947983,0.9645,0.0355,0.001,29.62
3,12,LEPPOD,0.043484,0.066239,0.961552,0.974,0.026,0.001,29.64
3,13,LEPPOD,0.036459,0.068456,0.969755,0.98,0.02,0.001,29.64
3,14,LEPPOD,0.031664,0.057082,0.968018,0.9785,0.0215,0.001,29.62
3,15,LEPPOD,0.036643,0.066095,0.965096,0.977,0.023,0.001,29.62
3,16,LEPPOD,0.029461,0.072143,0.966005,0.9775,0.0225,0.001,29.65
3,17,LEPPOD,0.030818,0.061672,0.973789,0.9825,0.0175,0.001,29.64
3,18,LEPPOD,0.026229,0.0658,0.975931,0.984,0.016,0.001,29.63
3,19,LEPPOD,0.032788,0.050673,0.973427,0.982,0.018,0.001,29.63
3,20,LEPPOD,0.024227,0.066748,0.969557,0.9795,0.0205,0.001,29.63
3,21,LEPPOD,0.029634,0.067979,0.967031,0.9775,0.0225,0.001,29.63
3,22,LEPPOD,0.019334,0.06989,0.97369,0.982,0.018,0.001,29.62
3,23,LEPPOD,0.021293,0.076417,0.970622,0.98,0.02,0.001,29.63
3,24,LEPPOD,0.02287,0.072201,0.972146,0.9815,0.0185,0.001,29.61
3,25,LEPPOD,0.017441,0.060147,0.980545,0.987,0.013,0.001,29.65
3,26,LEPPOD,0.015873,0.055207,0.97971,0.9865,0.0135,0.001,29.65
3,27,LEPPOD,0.016159,0.068282,0.973743,0.9825,0.0175,0.00075,29.65
3,28,LEPPOD,0.017926,0.121438,0.961511,0.975,0.025,0.00075,29.64
3,29,LEPPOD,0.017091,0.058355,0.978244,0.9855,0.0145,0.00075,29.62
3,30,LEPPOD,0.010265,0.058226,0.97971,0.9865,0.0135,0.00075,29.62
4,1,SPHSUR,0.384849,0.626525,0.697983,0.72,0.28,0.001,29.59
4,2,SPHSUR,0.185848,0.16513,0.94299,0.943,0.057,0.001,29.63
4,3,SPHSUR,0.148446,0.178055,0.941422,0.9415,0.0585,0.001,29.63
4,4,SPHSUR,0.141024,0.206442,0.942922,0.943,0.057,0.001,29.63
4,5,SPHSUR,0.129644,0.14393,0.945989,0.946,0.054,0.001,29.61
4,6,SPHSUR,0.123432,0.146725,0.948975,0.949,0.051,0.001,29.62
4,7,SPHSUR,0.114903,0.204408,0.939357,0.9395,0.0605,0.001,29.62
4,8,SPHSUR,0.114934,0.170699,0.944936,0.945,0.055,0.001,29.67
4,9,SPHSUR,0.112277,0.162426,0.946485,0.9465,0.0535,0.001,29.63
4,10,SPHSUR,0.11113,0.162924,0.942987,0.943,0.057,0.001,29.61
4,11,SPHSUR,0.100263,0.170512,0.940497,0.9405,0.0595,0.001,29.62
4,12,SPHSUR,0.097253,0.274734,0.903251,0.904,0.096,0.001,29.62
4,13,SPHSUR,0.0966,0.132152,0.947499,0.9475,0.0525,0.001,29.62
4,14,SPHSUR,0.094476,0.138176,0.9475,0.9475,0.0525,0.001,29.65
4,15,SPHSUR,0.083373,0.176415,0.934478,0.9345,0.0655,0.001,29.61
4,16,SPHSUR,0.086631,0.131568,0.945491,0.9455,0.0545,0.001,29.64
4,17,SPHSUR,0.077332,0.136678,0.947967,0.948,0.052,0.001,29.61
4,18,SPHSUR,0.071838,0.24046,0.909122,0.9095,0.0905,0.001,29.64
4,19,SPHSUR,0.077137,0.132503,0.949993,0.95,0.05,0.001,29.62
4,20,SPHSUR,0.066254,0.127392,0.956495,0.9565,0.0435,0.001,29.61
4,21,SPHSUR,0.064248,0.193131,0.943469,0.9435,0.0565,0.001,29.58
4,22,SPHSUR,0.05854,0.175932,0.944988,0.945,0.055,0.001,29.6
4,23,SPHSUR,0.057081,0.155108,0.942463,0.9425,0.0575,0.001,29.61
4,24,SPHSUR,0.060966,0.148486,0.952989,0.953,0.047,0.001,29.61
4,25,SPHSUR,0.060043,0.141584,0.955998,0.956,0.044,0.001,29.62
4,26,SPHSUR,0.049408,0.14402,0.953993,0.954,0.046,0.001,29.65
4,27,SPHSUR,0.040852,0.210016,0.948948,0.949,0.051,0.00075,29.65
4,28,SPHSUR,0.034877,0.179045,0.952998,0.953,0.047,0.00075,29.62
4,29,SPHSUR,0.031263,0.180445,0.950499,0.9505,0.0495,0.00075,29.6
4,30,SPHSUR,0.031974,0.167672,0.954997,0.955,0.045,0.00075,29.61
4,1,BOABIS,0.382543,0.61882,0.701463,0.7535,0.2465,0.001,29.63
4,2,BOABIS,0.219761,0.283188,0.878771,0.8865,0.1135,0.001,29.64
4,3,BOABIS,0.196931,0.20026,0.922401,0.925,0.075,0.001,29.64
4,4,BOABIS,0.169576,0.224033,0.910417,0.914,0.086,0.001,29.63
4,5,BOABIS,0.165326,0.240968,0.903593,0.907,0.093,0.001,29.64
4,6,BOABIS,0.161737,0.218714,0.914013,0.916,0.084,0.001,29.61
4,7,BOABIS,0.151544,0.377224,0.812376,0.8325,0.1675,0.001,29.65
4,8,BOABIS,0.15081,0.326945,0.858007,0.8695,0.1305,0.001,29.62
4,9,BOABIS,0.140658,0.214662,0.909746,0.9145,0.0855,0.001,29.63
4,10,BOABIS,0.137614,0.196139,0.920097,0.924,0.076,0.001,29.62
4,11,BOABIS,0.133181,0.255435,0.898087,0.9,0.1,0.001,29.64
4,12,BOABIS,0.126755,0.359329,0.832768,0.85,0.15,0.001,29.6
4,13,BOABIS,0.12429,0.173712,0.934767,0.937,0.063,0.001,29.62
4,14,BOABIS,0.118253,0.189417,0.934615,0.937,0.063,0.001,29.65
4,15,BOABIS,0.112838,0.224886,0.911783,0.9135,0.0865,0.001,29.62
4,16,BOABIS,0.113935,0.171372,0.935172,0.9375,0.0625,0.001,29.61
4,17,BOABIS,0.105137,0.195944,0.929069,0.931,0.069,0.001,29.59
4,18,BOABIS,0.103503,0.187303,0.935056,0.937,0.063,0.001,29.61
4,19,BOABIS,0.108955,0.202447,0.920508,0.922,0.078,0.001,29.59
4,20,BOABIS,0.102113,0.220859,0.903545,0.9075,0.0925,0.001,29.62
4,21,BOABIS,0.097213,0.208918,0.920494,0.924,0.076,0.001,29.65
4,22,BOABIS,0.101544,0.187679,0.930744,0.9335,0.0665,0.001,29.67
4,23,BOABIS,0.079689,0.56823,0.81491,0.815,0.185,0.001,29.65
4,24,BOABIS,0.087525,0.274007,0.904875,0.9095,0.0905,0.001,29.66
4,25,BOABIS,0.092971,0.199443,0.937073,0.939,0.061,0.001,29.63
4,26,BOABIS,0.079773,0.28174,0.902327,0.908,0.092,0.001,29.61
4,27,BOABIS,0.082753,0.179629,0.931608,0.934,0.066,0.00075,29.65
4,28,BOABIS,0.066943,0.253996,0.908141,0.913,0.087,0.00075,29.65
4,29,BOABIS,0.064881,0.21744,0.934025,0.936,0.064,0.00075,29.62
4,30,BOABIS,0.058833,0.220262,0.925491,0.929,0.071,0.00075,29.67
4,1,BOAFAB,0.215027,0.143674,0.942211,0.959,0.041,0.001,29.64
4,2,BOAFAB,0.108909,0.106095,0.955025,0.967,0.033,0.001,29.63
4,3,BOAFAB,0.089355,0.063527,0.977776,0.9835,0.0165,0.001,29.65
4,4,BOAFAB,0.066519,0.043427,0.974979,0.9815,0.0185,0.001,29.65
4,5,BOAFAB,0.06264,0.046339,0.977423,0.983,0.017,0.001,29.62
4,6,BOAFAB,0.054289,0.090548,0.962887,0.973,0.027,0.001,29.67
4,7,BOAFAB,0.045221,0.163888,0.91483,0.932,0.068,0.001,29.62
4,8,BOAFAB,0.036821,0.042496,0.979865,0.985,0.015,0.001,29.64
4,9,BOAFAB,0.037325,0.040325,0.98113,0.986,0.014,0.001,29.62
4,10,BOAFAB,0.035312,0.033199,0.986046,0.9895,0.0105,0.001,29.65
4,11,BOAFAB,0.030416,0.048673,0.9762,0.9825,0.0175,0.001,29.61
4,12,BOAFAB,0.032061,0.039638,0.982478,0.987,0.013,0.001,29.61
4,13,BOAFAB,0.0265,0.05734,0.976896,0.983,0.017,0.001,29.66
4,14,BOAFAB,0.02091,0.055762,0.977622,0.9835,0.0165,0.001,29.66
4,15,BOAFAB,0.023274,0.029957,0.985915,0.9895,0.0105,0.001,29.67
4,16,BOAFAB,0.018917,0.033157,0.983094,0.9875,0.0125,0.001,29.61
4,17,BOAFAB,0.020249,0.034999,0.985214,0.989,0.011,0.001,29.67
4,18,BOAFAB,0.017578,0.067517,0.973368,0.9805,0.0195,0.001,29.63
4,19,BOAFAB,0.026329,0.031528,0.987359,0.9905,0.0095,0.001,29.65
4,20,BOAFAB,0.018563,0.074145,0.964289,0.9725,0.0275,0.001,29.68
4,21,BOAFAB,0.018514,0.022234,0.989966,0.9925,0.0075,0.001,29.64
4,22,BOAFAB,0.0147,0.043485,0.980807,0.9855,0.0145,0.001,29.64
4,23,BOAFAB,0.021114,0.094592,0.968431,0.977,0.023,0.001,29.65
4,24,BOAFAB,0.014276,0.03989,0.987903,0.991,0.009,0.001,29.63
4,25,BOAFAB,0.025033,0.046781,0.980362,0.9855,0.0145,0.001,29.63
4,26,BOAFAB,0.0132,0.040494,0.985858,0.9895,0.0105,0.001,29.62
4,27,BOAFAB,0.011878,0.034726,0.986595,0.99,0.01,0.00075,29.65
4,28,BOAFAB,0.01117,0.029487,0.985858,0.9895,0.0105,0.00075,29.62
4,29,BOAFAB,0.010971,0.025768,0.986595,0.99,0.01,0.00075,29.63
4,30,BOAFAB,0.013296,0.030323,0.987903,0.991,0.009,0.00075,29.66
4,1,DENMIN,0.240687,0.16074,0.926937,0.9525,0.0475,0.001,29.61
4,2,DENMIN,0.149869,0.16878,0.927826,0.9505,0.0495,0.001,29.66
4,3,DENMIN,0.133537,0.131754,0.937734,0.9585,0.0415,0.001,29.62
4,4,DENMIN,0.125616,0.115367,0.945818,0.965,0.035,0.001,29.63
4,5,DENMIN,0.111729,0.112904,0.947607,0.9665,0.0335,0.001,29.63
4,6,DENMIN,0.111019,0.126417,0.946644,0.9645,0.0355,0.001,29.66
4,7,DENMIN,0.096758,0.143175,0.936171,0.96,0.04,0.001,29.63
4,8,DENMIN,0.094751,0.155922,0.93406,0.959,0.041,0.001,29.61
4,9,DENMIN,0.08924,0.120421,0.945796,0.9635,0.0365,0.001,29.64
4,10,DENMIN,0.086324,0.10975,0.950824,0.968,0.032,0.001,29.62
4,11,DENMIN,0.085874,0.119129,0.945839,0.9655,0.0345,0.001,29.67
4,12,DENMIN,0.073056,0.140608,0.936908,0.9605,0.0395,0.001,29.63
4,13,DENMIN,0.077489,0.110815,0.953121,0.969,0.031,0.001,29.63
4,14,DENMIN,0.074367,0.146432,0.923497,0.953,0.047,0.001,29.67
4,15,DENMIN,0.074892,0.110723,0.953644,0.97,0.03,0.001,29.62
4,16,DENMIN,0.069035,0.107044,0.956734,0.972,0.028,0.001,29.64
4,17,DENMIN,0.062282,0.142911,0.941526,0.963,0.037,0.001,29.69
4,18,DENMIN,0.065889,0.111538,0.946311,0.964,0.036,0.001,29.63
4,19,DENMIN,0.058043,0.108367,0.958939,0.9735,0.0265,0.001,29.66
4,20,DENMIN,0.061123,0.099624,0.960848,0.9745,0.0255,0.001,29.63
4,21,DENMIN,0.055701,0.112404,0.957311,0.9725,0.0275,0.001,29.62
4,22,DENMIN,0.059034,0.105348,0.955434,0.971,0.029,0.001,29.65
4,23,DENMIN,0.055349,0.112498,0.95334,0.9695,0.0305,0.001,29.62
4,24,DENMIN,0.048745,0.101342,0.959164,0.9735,0.0265,0.001,29.61
4,25,DENMIN,0.043947,0.123343,0.95584,0.9715,0.0285,0.001,29.67
4,26,DENMIN,0.057788,0.117094,0.958953,0.973,0.027,0.001,29.62
4,27,DENMIN,0.043673,0.128906,0.954949,0.97,0.03,0.00075,29.65
4,28,DENMIN,0.040843,0.112644,0.959386,0.9735,0.0265,0.00075,29.61
4,29,DENMIN,0.038667,0.120745,0.956655,0.972,0.028,0.00075,29.62
4,30,DENMIN,0.036815,0.116831,0.955434,0.971,0.029,0.00075,29.65
4,1,LEPPOD,0.323564,0.178589,0.906074,0.94,0.06,0.001,29.65
4,2,LEPPOD,0.135988,0.161359,0.912667,0.947,0.053,0.001,29.62
4,3,LEPPOD,0.105849,0.083265,0.951371,0.9685,0.0315,0.001,29.65
4,4,LEPPOD,0.090764,0.07635,0.957701,0.9725,0.0275,0.001,29.66
4,5,LEPPOD,0.083967,0.089326,0.952948,0.97,0.03,0.001,29.63
4,6,LEPPOD,0.079076,0.061903,0.966006,0.978,0.022,0.001,29.64
4,7,LEPPOD,0.064361,0.08179,0.962132,0.9745,0.0255,0.001,29.67
4,8,LEPPOD,0.059002,0.15318,0.904401,0.9305,0.0695,0.001,29.62
4,9,LEPPOD,0.053006,0.074913,0.96272,0.9755,0.0245,0.001,29.63
4,10,LEPPOD,0.057191,0.061665,0.96352,0.9765,0.0235,0.001,29.62
4,11,LEPPOD,0.050426,0.064192,0.966313,0.978,0.022,0.001,29.63
4,12,LEPPOD,0.043961,0.071601,0.959527,0.974,0.026,0.001,29.62
4,13,LEPPOD,0.045957,0.061951,0.965096,0.977,0.023,0.001,29.66
4,14,LEPPOD,0.03652,0.05072,0.96954,0.98,0.02,0.001,29.64
4,15,LEPPOD,0.05159,0.063505,0.970173,0.98,0.02,0.001,29.65
4,16,LEPPOD,0.033353,0.065857,0.96719,0.978,0.022,0.001,29.59
4,17,LEPPOD,0.033424,0.060262,0.969914,0.98,0.02,0.001,29.61
4,18,LEPPOD,0.029138,0.06945,0.967077,0.978,0.022,0.001,29.65
4,19,LEPPOD,0.032312,0.063756,0.970381,0.9805,0.0195,0.001,29.64
4,20,LEPPOD,0.034657,0.057621,0.969914,0.98,0.02,0.001,29.62
4,21,LEPPOD,0.029242,0.057885,0.974337,0.983,0.017,0.001,29.64
4,22,LEPPOD,0.026618,0.061128,0.969914,0.98,0.02,0.001,29.79
4,23,LEPPOD,0.022848,0.071412,0.968627,0.979,0.021,0.001,29.64
4,24,LEPPOD,0.022678,0.070163,0.972135,0.982,0.018,0.001,29.64
4,25,LEPPOD,0.02355,0.067375,0.973559,0.9825,0.0175,0.001,29.63
4,26,LEPPOD,0.019565,0.06755,0.972097,0.9815,0.0185,0.001,29.66
4,27,LEPPOD,0.019927,0.064976,0.96796,0.979,0.021,0.00075,29.63
4,28,LEPPOD,0.018705,0.049789,0.975804,0.984,0.016,0.00075,29.67
4,29,LEPPOD,0.013226,0.065059,0.974803,0.9835,0.0165,0.00075,29.61
4,30,LEPPOD,0.014403,0.076052,0.973559,0.9825,0.0175,0.00075,29.63
5,1,SPHSUR,0.345437,0.187432,0.933493,0.9335,0.0665,0.001,29.69
5,2,SPHSUR,0.178125,1.80726,0.419476,0.545,0.455,0.001,29.63
5,3,SPHSUR,0.144298,0.283955,0.892165,0.893,0.107,0.001,29.64
5,4,SPHSUR,0.14062,0.141459,0.953486,0.9535,0.0465,0.001,29.61
5,5,SPHSUR,0.131726,0.131923,0.94899,0.949,0.051,0.001,29.62
5,6,SPHSUR,0.13069,0.140906,0.948484,0.9485,0.0515,0.001,29.65
5,7,SPHSUR,0.120956,0.125032,0.95447,0.9545,0.0455,0.001,29.63
5,8,SPHSUR,0.115165,0.113153,0.957988,0.958,0.042,0.001,29.63
5,9,SPHSUR,0.111277,0.144112,0.953497,0.9535,0.0465,0.001,29.65
5,10,SPHSUR,0.108248,0.156519,0.944422,0.9445,0.0555,0.001,29.63
5,11,SPHSUR,0.109757,0.150123,0.947956,0.948,0.052,0.001,29.64
5,12,SPHSUR,0.106884,0.133995,0.956462,0.9565,0.0435,0.001,29.64
5,13,SPHSUR,0.101117,0.115396,0.955479,0.9555,0.0445,0.001,29.6
5,14,SPHSUR,0.100209,0.117093,0.953474,0.9535,0.0465,0.001,29.63
5,15,SPHSUR,0.094375,0.20942,0.903234,0.904,0.096,0.001,29.61
5,16,SPHSUR,0.083803,0.121481,0.956,0.956,0.044,0.001,29.66
5,17,SPHSUR,0.08298,0.128123,0.949497,0.9495,0.0505,0.001,29.63
5,18,SPHSUR,0.084797,0.12825,0.959497,0.9595,0.0405,0.001,29.63
5,19,SPHSUR,0.074739,0.215445,0.908399,0.909,0.091,0.001,29.61
5,20,SPHSUR,0.077443,0.102637,0.965,0.965,0.035,0.001,29.65
5,21,SPHSUR,0.070494,0.176331,0.935308,0.9355,0.0645,0.001,29.62
5,22,SPHSUR,0.065576,0.151109,0.956459,0.9565,0.0435,0.001,29.62
5,23,SPHSUR,0.065123,0.100566,0.963998,0.964,0.036,0.001,29.61
5,24,SPHSUR,0.058778,0.13686,0.950995,0.951,0.049,0.001,29.61
5,25,SPHSUR,0.053916,0.117475,0.9645,0.9645,0.0355,0.001,29.63
5,26,SPHSUR,0.056297,0.113264,0.9655,0.9655,0.0345,0.001,29.62
5,27,SPHSUR,0.058896,0.131635,0.954475,0.9545,0.0455,0.00075,29.65
5,28,SPHSUR,0.042915,0.128931,0.964999,0.965,0.035,0.00075,29.62
5,29,SPHSUR,0.041341,0.120977,0.967,0.967,0.033,0.00075,29.63
5,30,SPHSUR,0.041165,0.09856,0.971997,0.972,0.028,0.00075,29.59
5,1,BOABIS,0.375738,0.394423,0.827951,0.8285,0.1715,0.001,29.6
5,2,BOABIS,0.241012,0.60001,0.725073,0.7765,0.2235,0.001,29.64
5,3,BOABIS,0.214226,0.328624,0.856781,0.8705,0.1295,0.001,29.63
5,4,BOABIS,0.198392,0.211383,0.907512,0.91,0.09,0.001,29.66
5,5,BOABIS,0.191046,0.206653,0.908223,0.9105,0.0895,0.001,29.62
5,6,BOABIS,0.181106,0.264481,0.899416,0.9075,0.0925,0.001,29.63
5,7,BOABIS,0.164815,0.22289,0.904562,0.9065,0.0935,0.001,29.6
5,8,BOABIS,0.165848,0.163743,0.926874,0.9295,0.0705,0.001,29.64
5,9,BOABIS,0.145108,0.175976,0.928951,0.9325,0.0675,0.001,29.64
5,10,BOABIS,0.145185,0.279008,0.907019,0.914,0.086,0.001,29.63
5,11,BOABIS,0.136477,0.158063,0.932569,0.9355,0.0645,0.001,29.63
5,12,BOABIS,0.139924,0.30286,0.871065,0.8725,0.1275,0.001,29.65
5,13,BOABIS,0.132558,0.164596,0.935053,0.938,0.062,0.001,29.62
5,14,BOABIS,0.130824,0.162137,0.931964,0.934,0.066,0.001,29.66
5,15,BOABIS,0.122687,0.244129,0.917556,0.9235,0.0765,0.001,29.62
5,16,BOABIS,0.116226,0.157714,0.932991,0.9355,0.0645,0.001,29.63
